IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
150143871,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,02/16/2015,13:30,CENTRAL,"ARREST, BOOKED",100 Block of JEFFERSON ST,-122.414988252591,37.8082613305439,"(37.8082613305439, -122.414988252591)",15014387116010
150145407,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,02/16/2015,23:48,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15014540716650
150146552,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,02/17/2015,12:21,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15014655216010
150147481,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Tuesday,02/17/2015,16:50,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15014748116010
150148360,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,02/17/2015,21:19,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",15014836016710
150150070,DRUG/NARCOTIC,PLANTING/CULTIVATING MARIJUANA,Wednesday,02/18/2015,12:31,BAYVIEW,"ARREST, BOOKED",1500 Block of WALLACE AV,-122.390230818533,37.7269112408441,"(37.7269112408441, -122.390230818533)",15015007016020
150150070,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Wednesday,02/18/2015,12:31,BAYVIEW,"ARREST, BOOKED",1500 Block of WALLACE AV,-122.390230818533,37.7269112408441,"(37.7269112408441, -122.390230818533)",15015007016030
150135094,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,02/13/2015,15:50,SOUTHERN,"ARREST, BOOKED",0 Block of 9TH ST,-122.415064887666,37.7764354063246,"(37.7764354063246, -122.415064887666)",15013509416710
150144142,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Monday,02/16/2015,16:22,NORTHERN,"ARREST, BOOKED",0 Block of CHURCH ST,-122.429110027872,37.7698988323411,"(37.7698988323411, -122.429110027872)",15014414216654
150152123,DRUG/NARCOTIC,POSSESSION OF HEROIN,Wednesday,02/18/2015,22:24,NORTHERN,"ARREST, BOOKED",500 Block of VANNESS AV,-122.42013210843,37.7803430365381,"(37.7803430365381, -122.42013210843)",15015212316100
150153955,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Thursday,02/19/2015,15:30,TENDERLOIN,"ARREST, BOOKED",0 Block of UNITEDNATIONS PZ,-122.414317857881,37.7799444052046,"(37.7799444052046, -122.414317857881)",15015395516654
150312286,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616621
150312286,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616650
150312286,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,04/10/2015,06:45,SOUTHERN,"ARREST, BOOKED",6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",15031228616710
150148655,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,02/17/2015,22:51,TENDERLOIN,JUVENILE BOOKED,700 Block of OFARRELL ST,-122.417085357424,37.7852153590471,"(37.7852153590471, -122.417085357424)",15014865516623
150157355,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Friday,02/20/2015,15:32,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15015735516010
150164485,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,02/22/2015,20:44,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,"(37.782346520673, -122.413893155951)",15016448516110
150106001,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,02/03/2015,23:15,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.43307534135,37.726854596498,"(37.726854596498, -122.43307534135)",15010600116030
150106001,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,02/03/2015,23:15,INGLESIDE,"ARREST, BOOKED",4400 Block of MISSION ST,-122.43307534135,37.726854596498,"(37.726854596498, -122.43307534135)",15010600116652
150162423,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,02/22/2015,08:44,SOUTHERN,"ARREST, BOOKED",500 Block of 9TH ST,-122.407702149718,37.7706967930865,"(37.7706967930865, -122.407702149718)",15016242316710
150165126,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,02/23/2015,04:17,CENTRAL,NONE,700 Block of SANSOME ST,-122.402043557609,37.7971874633378,"(37.7971874633378, -122.402043557609)",15016512616710
150167495,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,02/23/2015,18:46,NORTHERN,"ARREST, BOOKED",1600 Block of CHESTNUT ST,-122.430493910342,37.8014931881504,"(37.8014931881504, -122.430493910342)",15016749516710
150164106,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,02/22/2015,18:42,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15016410616710
150168829,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Tuesday,02/24/2015,06:50,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412386379783,37.7825386747303,"(37.7825386747303, -122.412386379783)",15016882916623
150168829,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Tuesday,02/24/2015,06:50,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412386379783,37.7825386747303,"(37.7825386747303, -122.412386379783)",15016882916652
150168829,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,02/24/2015,06:50,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412386379783,37.7825386747303,"(37.7825386747303, -122.412386379783)",15016882916710
150168700,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,02/24/2015,06:46,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15016870016100
150168722,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,02/24/2015,06:40,NORTHERN,"ARREST, BOOKED",0 Block of MARINA BL,-122.432951589917,37.8050520228881,"(37.8050520228881, -122.432951589917)",15016872216710
150169106,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,02/24/2015,00:01,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411593095704,37.7830529510782,"(37.7830529510782, -122.411593095704)",15016910616100
150170222,DRUG/NARCOTIC,SALE OF CONTROLLED SUBSTANCE,Tuesday,02/24/2015,15:20,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413237516676,37.7828430233213,"(37.7828430233213, -122.413237516676)",15017022216664
150170250,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,02/23/2015,21:00,INGLESIDE,JUVENILE BOOKED,1600 Block of SUNNYDALE AV,-122.417107986993,37.7122561827524,"(37.7122561827524, -122.417107986993)",15017025016010
150170454,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,02/24/2015,15:54,TENDERLOIN,"ARREST, BOOKED",400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15017045416650
150172983,DRUG/NARCOTIC,POSSESSION OF HEROIN,Wednesday,02/25/2015,10:35,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41371122073,37.7796660426062,"(37.7796660426062, -122.41371122073)",15017298316100
150172983,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,02/25/2015,10:35,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.41371122073,37.7796660426062,"(37.7796660426062, -122.41371122073)",15017298316710
150177585,DRUG/NARCOTIC,POSSESSION OF HEROIN,Thursday,02/26/2015,17:24,SOUTHERN,"ARREST, BOOKED",400 Block of STEVENSON ST,-122.408658469653,37.7826632207573,"(37.7826632207573, -122.408658469653)",15017758516100
150105611,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,02/03/2015,20:09,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.412933062384,37.7739274524819,"(37.7739274524819, -122.412933062384)",15010561116100
150065429,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Wednesday,01/21/2015,22:00,NORTHERN,"ARREST, BOOKED",600 Block of LINDEN ST,-122.428666208752,37.7757342027431,"(37.7757342027431, -122.428666208752)",15006542916010
150175288,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,02/25/2015,04:21,MISSION,"ARREST, BOOKED",1800 Block of HARRISON ST,-122.413369448126,37.7675426925583,"(37.7675426925583, -122.413369448126)",15017528816710
150177557,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,02/26/2015,16:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410928353347,37.7836778741124,"(37.7836778741124, -122.410928353347)",15017755716650
150177557,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,02/26/2015,16:20,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.410928353347,37.7836778741124,"(37.7836778741124, -122.410928353347)",15017755716710
150181887,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,02/27/2015,21:30,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",15018188716710
150188112,DRUG/NARCOTIC,SALE OF COCAINE,Sunday,03/01/2015,20:07,CENTRAL,"ARREST, BOOKED",200 Block of DRUMM ST,-122.396798229697,37.7959240250553,"(37.7959240250553, -122.396798229697)",15018811216624
150188112,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Sunday,03/01/2015,20:07,CENTRAL,"ARREST, BOOKED",200 Block of DRUMM ST,-122.396798229697,37.7959240250553,"(37.7959240250553, -122.396798229697)",15018811216654
150188112,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/01/2015,20:07,CENTRAL,"ARREST, BOOKED",200 Block of DRUMM ST,-122.396798229697,37.7959240250553,"(37.7959240250553, -122.396798229697)",15018811216710
150188457,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,03/02/2015,01:02,INGLESIDE,NONE,100 Block of BERNALHTS BL,-122.409708106705,37.7417350967062,"(37.7417350967062, -122.409708106705)",15018845716010
150192602,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Tuesday,03/03/2015,10:23,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15019260216110
150192602,DRUG/NARCOTIC,POSSESSION OF COCAINE,Tuesday,03/03/2015,10:23,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15019260216620
150192602,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Tuesday,03/03/2015,10:23,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15019260216654
150175965,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,02/26/2015,08:45,NORTHERN,"ARREST, BOOKED",0 Block of HERMANN ST,-122.425963017309,37.7707081231737,"(37.7707081231737, -122.425963017309)",15017596516710
150183645,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Saturday,02/28/2015,10:50,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415533007999,37.7821372997842,"(37.7821372997842, -122.415533007999)",15018364516623
150185920,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/01/2015,07:04,SOUTHERN,"ARREST, BOOKED",200 Block of CLARA ST,-122.403561687186,37.7786012616155,"(37.7786012616155, -122.403561687186)",15018592016710
150187487,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,03/01/2015,17:46,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412249767634,37.782556330202,"(37.782556330202, -122.412249767634)",15018748716110
150187487,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Sunday,03/01/2015,17:46,TENDERLOIN,"ARREST, BOOKED",100 Block of JONES ST,-122.412249767634,37.782556330202,"(37.782556330202, -122.412249767634)",15018748716662
150191488,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,03/02/2015,21:56,TENDERLOIN,"ARREST, BOOKED",0 Block of 5THSTNORTH ST,-122.408648588965,37.7849124714135,"(37.7849124714135, -122.408648588965)",15019148816010
150191488,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Monday,03/02/2015,21:56,TENDERLOIN,"ARREST, BOOKED",0 Block of 5THSTNORTH ST,-122.408648588965,37.7849124714135,"(37.7849124714135, -122.408648588965)",15019148816030
150198525,DRUG/NARCOTIC,POSSESSION OF HEROIN,Wednesday,03/04/2015,21:32,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.414029821727,37.7823291237659,"(37.7823291237659, -122.414029821727)",15019852516100
150173646,DRUG/NARCOTIC,POSSESSION OF OPIATES FOR SALES,Wednesday,02/25/2015,15:44,TENDERLOIN,"ARREST, BOOKED",200 Block of GOLDEN GATE AV,-122.414302052544,37.781863316866,"(37.781863316866, -122.414302052544)",15017364616220
150187415,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,03/01/2015,02:00,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15018741516010
150187415,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,03/01/2015,02:00,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15018741516623
150188930,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,03/02/2015,09:09,SOUTHERN,"ARREST, BOOKED",1300 Block of MISSION ST,-122.415757039196,37.7754692820041,"(37.7754692820041, -122.415757039196)",15018893016010
150195054,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,03/04/2015,00:39,INGLESIDE,"ARREST, BOOKED",800 Block of GENEVA AV,-122.441408157149,37.7168169212828,"(37.7168169212828, -122.441408157149)",15019505416710
150195060,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,03/03/2015,23:47,NORTHERN,NONE,100 Block of FRANKLIN ST,-122.421169141493,37.7759181636114,"(37.7759181636114, -122.421169141493)",15019506016710
150198688,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,03/05/2015,05:50,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.411615075408,37.7831614109395,"(37.7831614109395, -122.411615075408)",15019868816650
150066615,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,03/07/2015,01:33,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.406539115148,37.7564864109309,"(37.7564864109309, -122.406539115148)",15006661516010
150191472,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Monday,03/02/2015,22:02,MISSION,"ARREST, BOOKED",0 Block of JURI ST,-122.421748565875,37.7498856473953,"(37.7498856473953, -122.421748565875)",15019147216662
150199620,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Thursday,03/05/2015,12:05,TENDERLOIN,"ARREST, BOOKED",400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)",15019962016650
150199620,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,03/05/2015,12:05,TENDERLOIN,"ARREST, BOOKED",400 Block of EDDY ST,-122.41506687647,37.7835634796332,"(37.7835634796332, -122.41506687647)",15019962016710
150199959,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Thursday,03/05/2015,12:00,MISSION,"ARREST, BOOKED",3100 Block of 16TH ST,-122.423622537404,37.7647573853335,"(37.7647573853335, -122.423622537404)",15019995916660
150200998,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,03/05/2015,17:25,TENDERLOIN,JUVENILE BOOKED,100 Block of OFARRELL ST,-122.407244087032,37.7865647607685,"(37.7865647607685, -122.407244087032)",15020099816010
150197709,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,03/04/2015,19:36,TARAVAL,"ARREST, BOOKED",1200 Block of OCEAN AV,-122.455615861538,37.7238590120011,"(37.7238590120011, -122.455615861538)",15019770916710
150201548,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,03/05/2015,23:00,INGLESIDE,NONE,0 Block of BLYTHDALE AV,-122.417720424652,37.7106612347749,"(37.7106612347749, -122.417720424652)",15020154816710
150202615,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,03/06/2015,10:10,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15020261516621
150202615,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,03/06/2015,10:10,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15020261516650
150204257,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Friday,03/06/2015,20:29,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15020425716621
150204257,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,03/06/2015,20:29,MISSION,"ARREST, BOOKED",2000 Block of MISSION ST,-122.41965834371,37.7642205603745,"(37.7642205603745, -122.41965834371)",15020425716710
150205170,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,03/07/2015,04:21,SOUTHERN,"ARREST, BOOKED",1300 Block of MISSION ST,-122.414869834328,37.7760218460737,"(37.7760218460737, -122.414869834328)",15020517016710
150206695,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,03/07/2015,17:45,TENDERLOIN,"ARREST, BOOKED",0 Block of JONES ST,-122.412054141237,37.7816136403158,"(37.7816136403158, -122.412054141237)",15020669516010
150206968,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,03/07/2015,19:10,TENDERLOIN,"ARREST, BOOKED",0 Block of LEAVENWORTH ST,-122.413706517535,37.7814229318029,"(37.7814229318029, -122.413706517535)",15020696816010
150206968,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Saturday,03/07/2015,19:10,TENDERLOIN,"ARREST, BOOKED",0 Block of LEAVENWORTH ST,-122.413706517535,37.7814229318029,"(37.7814229318029, -122.413706517535)",15020696816660
150207596,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Sunday,03/08/2015,01:01,SOUTHERN,"ARREST, BOOKED",700 Block of 3RD ST,-122.392237353343,37.7785204661785,"(37.7785204661785, -122.392237353343)",15020759616010
150209984,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,03/08/2015,21:36,CENTRAL,"ARREST, BOOKED",900 Block of POST ST,-122.417634160005,37.787063186215,"(37.787063186215, -122.417634160005)",15020998416650
150200512,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,03/05/2015,16:40,SOUTHERN,"ARREST, BOOKED",1300 Block of MARKET ST,-122.416818891994,37.7769362014881,"(37.7769362014881, -122.416818891994)",15020051216710
150213139,DRUG/NARCOTIC,POSSESSION OF HEROIN,Monday,03/09/2015,18:51,TENDERLOIN,"ARREST, BOOKED",200 Block of TURK ST,-122.413237516676,37.7828430233213,"(37.7828430233213, -122.413237516676)",15021313916100
150213399,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/09/2015,19:32,NORTHERN,"ARREST, BOOKED",0 Block of MARINA BL,-122.432951589917,37.8050520228881,"(37.8050520228881, -122.432951589917)",15021339916710
150214529,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Tuesday,03/10/2015,09:25,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15021452916030
150214529,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,03/10/2015,09:25,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15021452916650
150214529,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,03/10/2015,09:25,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15021452916710
150216490,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Tuesday,03/10/2015,20:07,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15021649016660
150217448,DRUG/NARCOTIC,POSSESSION OF COCAINE,Wednesday,03/11/2015,08:33,BAYVIEW,"ARREST, BOOKED",4500 Block of 3RD ST,-122.390136349844,37.7368036226976,"(37.7368036226976, -122.390136349844)",15021744816620
150217692,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,03/11/2015,10:19,SOUTHERN,"ARREST, BOOKED",100 Block of 7TH ST,-122.410206085179,37.7785518573238,"(37.7785518573238, -122.410206085179)",15021769216710
150214610,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Tuesday,03/10/2015,09:35,BAYVIEW,"ARREST, BOOKED",1700 Block of LASALLE AV,-122.391434800433,37.7381270935013,"(37.7381270935013, -122.391434800433)",15021461016710
150219234,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Wednesday,03/11/2015,17:26,PARK,NONE,1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165,"(37.7693967099165, -122.451288061231)",15021923416030
150219234,DRUG/NARCOTIC,POSSESSION OF HALLUCINOGENIC FOR SALES,Wednesday,03/11/2015,17:26,PARK,NONE,1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165,"(37.7693967099165, -122.451288061231)",15021923416420
150226198,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,03/13/2015,20:15,BAYVIEW,"ARREST, BOOKED",2800 Block of 3RD ST,-122.387954276497,37.7534536132263,"(37.7534536132263, -122.387954276497)",15022619816710
150221847,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Thursday,03/12/2015,14:41,SOUTHERN,"ARREST, BOOKED",1000 Block of MARKET ST,-122.411071423064,37.7817511307229,"(37.7817511307229, -122.411071423064)",15022184716010
150223166,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,03/12/2015,21:30,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15022316616625
150223166,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Thursday,03/12/2015,21:30,TENDERLOIN,NONE,400 Block of ELLIS ST,-122.413609328985,37.784696907904,"(37.784696907904, -122.413609328985)",15022316616662
150224960,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Friday,03/13/2015,13:38,INGLESIDE,JUVENILE BOOKED,400 Block of PERSIA AV,-122.43243363629,37.7213772561505,"(37.7213772561505, -122.43243363629)",15022496016650
150230525,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,03/15/2015,07:04,TENDERLOIN,"ARREST, BOOKED",200 Block of POWELL ST,-122.408201657254,37.7868849113107,"(37.7868849113107, -122.408201657254)",15023052516710
150231294,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Sunday,03/15/2015,11:47,SOUTHERN,NONE,900 Block of NATOMA ST,-122.415469607575,37.7739560489148,"(37.7739560489148, -122.415469607575)",15023129416660
150231755,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,03/15/2015,15:17,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15023175516100
150231755,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,03/15/2015,15:17,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",15023175516110
150227657,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Saturday,03/14/2015,10:53,MISSION,"ARREST, BOOKED",1900 Block of MISSION ST,-122.41967661615,37.7658510977435,"(37.7658510977435, -122.41967661615)",15022765716010
150231971,DRUG/NARCOTIC,UNDER INFLUENCE OF DRUGS IN A PUBLIC PLACE,Sunday,03/15/2015,16:32,MISSION,"ARREST, BOOKED",4000 Block of 18TH ST,-122.433343331115,37.7609332561133,"(37.7609332561133, -122.433343331115)",15023197119095
150234806,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,03/16/2015,13:30,TARAVAL,NONE,3100 Block of ORTEGA ST,-122.497242493708,37.7513958957007,"(37.7513958957007, -122.497242493708)",15023480616010
150235393,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,03/16/2015,17:44,MISSION,NONE,2900 Block of 16TH ST,-122.418700097043,37.7651649409646,"(37.7651649409646, -122.418700097043)",15023539316710
150235393,DRUG/NARCOTIC,UNDER THE INFLUENCE OF CONTROLLED SUBSTANCES,Monday,03/16/2015,17:44,MISSION,NONE,2900 Block of 16TH ST,-122.418700097043,37.7651649409646,"(37.7651649409646, -122.418700097043)",15023539316740
150219068,DRUG/NARCOTIC,POSSESSION OF OPIATES FOR SALES,Wednesday,03/11/2015,16:51,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.413893155951,37.782346520673,"(37.782346520673, -122.413893155951)",15021906816220
150225548,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Friday,03/13/2015,17:11,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.410135236377,37.7841889075267,"(37.7841889075267, -122.410135236377)",15022554816710
